system:index,VV,‘imageID,.geo
S1B_IW_GRDH_1SDV_20210622T083442_20210622T083507_027467_0347B4_CF89_000000000000000000e2,-8.899353725651952,S1B_IW_GRDH_1SDV_20210622T083442_20210622T083507_027467_0347B4_CF89,"{""type"":""Point"",""coordinates"":[140.03776155872023,40.320762485143135]}"
S1B_IW_GRDH_1SDV_20210622T083442_20210622T083507_027467_0347B4_CF89_00000000000000000007,-14.391049263066929,S1B_IW_GRDH_1SDV_20210622T083442_20210622T083507_027467_0347B4_CF89,"{""type"":""Point"",""coordinates"":[140.02476981928814,40.27340386092506]}"
S1B_IW_GRDH_1SDV_20210622T083442_20210622T083507_027467_0347B4_CF89_00000000000000000008,-10.990121892535997,S1B_IW_GRDH_1SDV_20210622T083442_20210622T083507_027467_0347B4_CF89,"{""type"":""Point"",""coordinates"":[140.02443094502166,40.27343278728915]}"
S1B_IW_GRDH_1SDV_20210622T083442_20210622T083507_027467_0347B4_CF89_0000000000000000000c,-13.476390528392397,S1B_IW_GRDH_1SDV_20210622T083442_20210622T083507_027467_0347B4_CF89,"{""type"":""Point"",""coordinates"":[140.02464835513348,40.2738009045394]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000004,-13.878008926140204,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.0653974330111,40.272531661019556]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000006,-13.12733855129742,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07740416505845,40.27351380805896]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000009,-10.070876917864013,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.0773307937425,40.27381286634717]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000000e,-11.219505222102882,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.063518276908,40.28125940510503]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000000f,-9.166476770388233,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.0893697982873,40.281473223748]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000010,-14.219287735654378,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.06340519389784,40.28145089289267]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000011,-13.668936702864016,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.06271927272337,40.281710097950395]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000012,-16.05702619176045,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.06324348668858,40.281811943640776]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000013,-10.308297978151014,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.06264054882655,40.28195993293577]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000014,-12.184052948261765,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.06390550994587,40.28211588509264]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000015,-13.230665740567071,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.063193442437,40.282106676908164]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000016,-12.597534916807064,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.06382140905797,40.28232544879683]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000017,-10.603330936300848,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.0877852524983,40.282772941401284]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000018,-16.261097217186705,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.08753214364035,40.28296355052932]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000001b,-12.725026262190918,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.06851282024797,40.28405095150104]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000002a,-9.85425736009957,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.06826150234377,40.28770185211876]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000037,-10.929306665783734,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.06597806779078,40.28880440464347]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000038,-9.199781758266337,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.0661571635691,40.28897100815324]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000003f,-10.5800597000292,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.06856079850246,40.28963517251312]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000041,-12.362417079510752,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07048297095852,40.29054647249877]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000042,-10.327337491181343,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.0706487484661,40.29086051423267]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000043,-10.615396924936258,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.05766306284605,40.29098877584343]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000044,-13.485296327640244,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07176110824426,40.29110478861378]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000045,-10.382461268961041,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07066209075543,40.291231670021546]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000046,-13.780887138358008,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.05823286803366,40.291193775875065]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000048,-14.349212980445458,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.05713433730804,40.29127582500727]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000049,-9.801763102046593,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.0698605978513,40.291378387486866]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000004a,-12.620633259009203,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07082359044563,40.291407091683205]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000004c,-14.406250602773055,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.05792674731111,40.29141525935378]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000004d,-10.71238575896487,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07210047345586,40.29155856236646]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000004e,-9.30302833810178,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.06998706866074,40.291553579148776]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000004f,-8.88462396262968,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.05671662858833,40.29155467560079]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000051,-12.076952739332077,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07044695228308,40.29167285058022]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000052,-11.83812806237877,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07096551773668,40.29176568269996]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000053,-11.68064978690252,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07008218812686,40.29192080378088]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000054,-10.210691368512572,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07069345772715,40.29207683840058]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000056,-13.313914658325697,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.073505525127,40.29225628576114]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000057,-11.667136106908,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.05673522488223,40.292480234015464]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000059,-11.560930965749394,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07330901740846,40.29259923864767]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000005a,-12.895514565241728,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.0587834158015,40.29257443671406]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000005b,-14.920007382470605,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.05723416614833,40.29275629434005]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000005c,-9.26980717205154,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07331170014945,40.29288091011804]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000005d,-15.292336499646982,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.0725753634958,40.29294313110148]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000005e,-16.42403966748606,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07220395960542,40.29326257840828]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000005f,-15.184078009641993,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07315505374254,40.29331353845914]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000060,-16.35619023359863,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07212017087156,40.293445325661104]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000061,-14.666383730937188,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07288354861447,40.29357552523658]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000062,-13.965098301666208,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.0719824345312,40.29375289730832]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000063,-14.626023768727311,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.05669242194,40.29366915099304]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000064,-15.312788985497516,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07273438994216,40.29386066922719]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000066,-8.288147128979586,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.08728767044485,40.29404931436695]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000067,-13.176516585006544,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07131901923725,40.294079361095314]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000068,-12.010230778868321,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07185526908506,40.29415889363124]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000069,-14.64774804967995,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07267773702935,40.29422689374722]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000006a,-11.00597272830145,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07062660813355,40.294387747116744]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000006b,-13.591332369806741,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07121006665855,40.29442288691052]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000006c,-10.839556962826094,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07182221453405,40.2945029195462]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000006d,-10.968363752893065,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07229394811654,40.29460884954935]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000006e,-6.526586485219984,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.08697651509996,40.294735794845174]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000006f,-13.027974182303055,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07255037425452,40.29465077229029]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000070,-12.152287384002696,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07282441534343,40.294683868866535]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000071,-10.068174869316753,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07073356183636,40.29474163698921]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000072,-10.539174831763642,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.0736167487858,40.29483660742298]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000073,-16.322565959543777,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07159670175594,40.29482779565925]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000074,-13.144157278669798,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07329479944397,40.29491049466967]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000075,-12.228354876772617,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07098767643214,40.29498919987725]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000076,-14.68830706876885,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.0584999959368,40.294897299130916]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000077,-14.245348879096829,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07681390906612,40.29504979756489]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000078,-10.120004400617821,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07634670618228,40.29506015368459]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_00000000000000000079,-17.292937740333596,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07255728757607,40.29507553370336]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000007a,-11.19131034351126,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.0721834947348,40.29508648721036]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000007b,-17.126221967154162,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.071645028506,40.295203652128095]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000007c,-13.244382005868058,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.0710654922425,40.29533842671732]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000007d,-10.163600445466267,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.07133399844523,40.29534466619632]}"
S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8_0000000000000000007e,-8.831860588729294,S1B_IW_GRDH_1SDV_20210716T083443_20210716T083508_027817_0351BE_D5F8,"{""type"":""Point"",""coordinates"":[140.0726528266772,40.2954069932594]}"
