,id,Address,CityCode,Address_2,LandCatego,Area,Agricult_1,Jurisdicti,名前_漢,耕地面?,水田面?,作物等?,Unnamed_ 1,作物名,転作利?,転作??,地権者_,sensor_loc,distance,uniqueID,作付年_y,H23以前_y,播種月日,geometry
117,05100033114-065821,秋田県八峰町峰浜畑谷野田中台11-8,53490.0,秋田県八峰町峰浜畑谷野田中台11-8,1.0,3813.0,農業振興地域内・農用地区域内,八峰町農業委員会,武田　和秋,3549.0,3549.0,3549.0,35.49,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,武田　和秋,,8275.0,48.0,,☑,2021/07/07,"MULTIPOLYGON (((-65829.68349182927 33157.61290087425, -65795.81682619556 33149.66886374955, -65791.84480943694 33148.41457185245, -65788.49992595633 33146.74215349949, -65788.49991722386 33142.97922307416, -65810.86864002627 33075.45488986365, -65812.54112588361 33069.39231529963, -65834.90981662505 33074.20055384742, -65847.45305708925 33078.38170713495, -65852.88840999569 33080.05405503189, -65829.68349182927 33157.61290087425)))"
118,05100033060-065726,秋田県八峰町峰浜畑谷御注進5-14,53490.0,秋田県八峰町峰浜畑谷御注進5-14,1.0,3657.0,農業振興地域内・農用地区域内,八峰町農業委員会,後藤　シミ,2458.0,2458.0,2458.0,24.58,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,佐藤　清一,,8400.0,50.0,,☑,2021/07/07,"MULTIPOLYGON (((-65751.32371108475 33096.81606721687, -65688.6784167165 33057.17328259729, -65693.57252789369 33047.58076708239, -65702.57781294058 33036.42206212148, -65708.45085114749 33029.17871699853, -65713.73649347937 33025.45910794507, -65718.43489954279 33029.17865054977, -65736.05395119693 33045.42736551461, -65740.1649955084 33049.83202893268, -65743.68883161299 33053.35589540981, -65749.17026103576 33055.50929642322, -65753.6728845678 33051.98549579715, -65756.60940999337 33053.16012427752, -65759.741660042 33057.27115243024, -65758.56710912539 33061.57805044589, -65751.32371108475 33096.81606721687)))"
119,05100033189-065699,秋田県八峰町峰浜畑谷御注進5-6,53490.0,秋田県八峰町峰浜畑谷御注進5-6,1.0,3717.0,農業振興地域内・農用地区域内,八峰町農業委員会,武田　光楼,3446.0,3446.0,3446.0,34.46,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,武田　光?,,8550.0,52.0,,☑,2021/07/07,"MULTIPOLYGON (((-65716.08574479593 33223.86853363457, -65668.71440310388 33216.16653139993, -65665.77787067305 33213.03427775489, -65666.36101113053 33208.79450785066, -65668.71017483283 33201.55116535266, -65671.05937431341 33188.04329837422, -65678.49855170317 33153.78414749699, -65684.95880431925 33154.17561922002, -65690.24452991664 33154.95868895489, -65697.68366209193 33156.52487641708, -65731.94278594013 33165.53011418624, -65732.72590370649 33169.05392356987, -65731.35552983446 33174.73119514323, -65720.97985326296 33217.7997999156, -65719.21801252037 33222.30239792508, -65716.08574479593 33223.86853363457)))"
120,05100032911-065755,秋田県八峰町峰浜畑谷御注進5-21,53490.0,秋田県八峰町峰浜畑谷御注進5-21,1.0,3640.0,農業振興地域内・農用地区域内,八峰町農業委員会,武田　ムツ子,3563.0,3563.0,3563.0,35.63,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,武田　頌行,10.0,7700.0,41.0,,☑,2021/07/07,"MULTIPOLYGON (((-65766.94434282575 32961.71118209693, -65736.25792057629 32944.53268088299, -65734.58196095658 32942.03473236785, -65734.49601200027 32934.25487989446, -65739.34123872957 32872.58841827311, -65740.95632030095 32868.03691129463, -65743.01185593124 32865.98135775378, -65746.38889036085 32865.83448213506, -65773.8451402778 32876.55271808073, -65775.60702484098 32877.43369164757, -65774.57923064004 32893.14389570631, -65772.52368350331 32912.81845925764, -65768.85309575373 32949.96522619892, -65767.82532931396 32958.18742162646, -65766.94434282575 32961.71118209693)))"
121,05100033018-065792,秋田県八峰町峰浜畑谷野田中台11-20,53490.0,秋田県八峰町峰浜畑谷野田中台11-20,1.0,3784.0,農業振興地域内・農用地区域内,八峰町農業委員会,武田　薫,3508.0,3508.0,3508.0,35.08,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,武田　頌行,,7900.0,44.0,,☑,2021/07/07,"MULTIPOLYGON (((-65808.49367929914 33061.25928908342, -65795.94012603787 33059.27713193763, -65791.81071199912 33058.61643291505, -65790.32409711617 33059.93787774334, -65787.51603476053 33060.10308311342, -65781.73480080364 33058.7815665105, -65774.3018123716 33055.47808478941, -65770.66789741907 33053.82631892982, -65769.1813043563 33049.36646540495, -65769.51164851573 33043.5852514714, -65772.98037947183 32981.31310789458, -65773.31078211596 32978.83546776246, -65775.62322153685 32977.34887292587, -65811.79723610474 32979.99171472975, -65813.94452748408 32979.99170432319, -65816.25704944163 32981.14792102887, -65817.90880627441 32983.13009921779, -65809.48476329903 33052.50482170383, -65808.49367929914 33061.25928908342)))"
122,05100032844-066014,秋田県八峰町峰浜畑谷野田中台73-4,53490.0,秋田県八峰町峰浜畑谷野田中台73-4,1.0,4490.0,農業振興地域内・農用地区域内,八峰町農業委員会,藤田　好美,3885.0,3885.0,3885.0,38.85,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,藤田　好美,,7425.0,37.0,,☑,2021/07/07,"MULTIPOLYGON (((-66068.58107929483 32873.51707487554, -66063.00358603301 32873.59237849046, -66050.62757841377 32866.98633552004, -66045.27580089567 32865.81557919505, -66037.80005671995 32865.15496382565, -66032.44827689878 32865.4058261514, -66026.28541172299 32866.24205257342, -66008.66635604268 32866.8273862011, -65994.61799085313 32872.26279872474, -65991.02223964612 32872.84813002618, -65987.17565724648 32872.1792187426, -65978.22820298938 32865.23864500158, -65969.19708074736 32856.71756177675, -65964.26339839731 32850.1951249772, -65959.24614620926 32840.16057722807, -66004.38492038271 32814.23795394844, -66023.42553184854 32805.95935870244, -66029.8643876408 32805.45768337533, -66064.48369202108 32860.13771656137, -66069.16646170884 32871.76107544171, -66068.58107929483 32873.51707487554)))"
123,05100031648-065131,秋田県八峰町峰浜塙大槻野33-1,53490.0,秋田県八峰町峰浜塙大槻野33-1,1.0,3470.0,農業振興地域内・農用地区域内,八峰町農業委員会,白鳥　明,4328.0,4328.0,4328.0,43.28,大豆,農事組合法人八峰アグリプロ,峰浜石川字外林３３‐１６,藤嶋　勝美,,11550.0,75.0,,☑,2021/06/30,"MULTIPOLYGON (((-65101.68692004886 31689.54785893439, -65100.11900178289 31689.23433338713, -65095.10172087573 31682.54462173402, -65089.35279825638 31672.30097660371, -65089.35279610528 31669.58329404863, -65098.44661506418 31663.83434184903, -65092.38404119573 31651.39556476387, -65133.35855578877 31625.73428893493, -65158.47628133571 31606.81493173281, -65162.1347715717 31610.68248146402, -65165.58413116715 31614.86348162392, -65166.94299866078 31618.31290544068, -65168.30182557941 31624.37545895997, -65168.76169754761 31628.50424291168, -65169.45160434718 31631.37878089837, -65170.81048710072 31635.55977823556, -65171.79303450864 31641.04748097944, -65115.72487291273 31679.35654706201, -65105.31400984676 31687.14371932101, -65101.68692004886 31689.54785893439)))"
124,05100028548-064132,秋田県八峰町峰浜内荒巻中台186,,,,,,,,,,,,,,,,,,,,☑,2021/06/28,"MULTIPOLYGON (((-64165.26137088104 28570.28031174368, -64106.72640720331 28571.3255772042, -64105.4721156987 28523.66141751816, -64148.74618020901 28522.82514520658, -64151.25484930602 28525.54287425696, -64165.26137088104 28570.28031174368)))"
125,05100028993-064147,秋田県八峰町峰浜内荒巻街道端46-1,,,,,,,,,,,,,,,,,,,,☑,2021/06/28,"MULTIPOLYGON (((-64165.13611059048 29020.30312428203, -64133.86167324572 29021.13933043342, -64124.41246577704 28983.1752497491, -64127.67369033881 28979.32864994217, -64129.93146781188 28975.23116037759, -64131.4367052607 28971.55187244145, -64131.85477019836 28966.86904283318, -64132.3564936562 28962.24474309703, -64139.88242231643 28960.73956336719, -64146.2376447472 28961.57581393474, -64154.68344262023 28967.76382537336, -64161.62402650842 28974.36983196869, -64170.06975545292 28985.9932889414, -64165.13611059048 29020.30312428203)))"
126,05100029970-064381,秋田県八峰町峰浜内荒巻前田表2,,,,,,,,,,,,,,,,,,,,☑,2021/06/29,"MULTIPOLYGON (((-64408.33041866937 29943.92431356465, -64405.23112237761 29951.55414584425, -64404.47208795974 29955.95624857187, -64401.73979402619 29964.00153647854, -64399.76639107264 29967.94819316642, -64395.5160926065 29971.13594337823, -64391.77952965894 29973.41127589707, -64389.04719356928 29975.13168132771, -64386.71957312982 29977.96518045133, -64383.68364063677 29981.00113724514, -64379.23098382726 29983.53109282513, -64375.08186560849 29984.34067110329, -64371.43871705847 29985.35269269771, -64367.18845184855 29986.26346779428, -64362.83692687644 29986.06104840969, -64357.37225114111 29985.15021377299, -64353.45343577115 29983.46279187557, -64350.99677087994 29981.70956301545, -64346.06599743004 29978.30161984769, -64344.11533403207 29976.24484606953, -64341.07942985248 29973.31013502106, -64338.14469222954 29970.88137673856, -64333.38837002308 29969.86935618297, -64333.51746882456 29968.3842525635, -64342.69857032793 29967.54180324238, -64342.90094850663 29969.05979345892, -64344.6820790088 29975.23291627119, -64346.16719661438 29976.58130940867, -64351.36107716829 29978.77481323556, -64356.59053941219 29979.81964377576, -64360.13247605691 29981.94482831695, -64367.64897705551 29982.78430858166, -64372.50643229324 29980.81092317837, -64379.94446988736 29976.71240388106, -64388.46787187887 29970.30702572275, -64392.39183571474 29968.06005449669, -64395.42777309989 29961.83639349208, -64396.33854592931 29956.52347148555, -64398.16008932883 29948.781863104, -64408.33041866937 29943.92431356465)))"
127,05100030541-065309,地番不明,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON (((-65286.41949145606 30594.88166512764, -65286.94767298279 30584.84715352187, -65292.75715676777 30516.98175819467, -65296.19006129191 30487.40621971184, -65297.51035865786 30487.40617325279, -65343.72216032886 30540.2196569892, -65343.98624550121 30542.33227973027, -65341.87374456337 30545.501086082, -65321.54050322028 30564.51397087376, -65286.41949145606 30594.88166512764)))"
128,05100031512-065461,地番不明,,,,,,,,,,,,,,,,,,,,,2021/06/30,"MULTIPOLYGON (((-65503.34801557486 31487.79845647373, -65478.45133486575 31509.35760290323, -65453.6447930188 31530.64619338208, -65432.26600707592 31548.77750245317, -65427.03408449713 31540.74917971807, -65421.35119224442 31532.51343127276, -65444.17320175558 31513.11921634523, -65467.98748284193 31492.73279487756, -65486.78626716765 31476.91967544513, -65493.10065809753 31481.06920605333, -65503.34801557486 31487.79845647373)))"
129,05100031516-063262,地番不明,,,,,,,,,,,,,,,,,,,,,2021/06/27,"MULTIPOLYGON (((-63309.01095615939 31532.44435434346, -63211.12941761746 31526.83715309386, -63209.91047519763 31526.59335702298, -63208.93529358278 31524.27733063349, -63220.27155895009 31500.0202696819, -63309.74234279157 31505.2618279029, -63309.98614316445 31516.2323136751, -63310.83940011446 31523.78983883335, -63310.47371359242 31527.69046323764, -63309.37668206924 31530.25022452754, -63309.01095615939 31532.44435434346)))"
130,05100031533-065470,地番不明,,,,,,,,,,,,,,,,,,,,,2021/06/30,"MULTIPOLYGON (((-65510.8711880781 31502.79969157388, -65498.96404406991 31516.65528505761, -65486.87652039985 31530.90776976489, -65474.42813500799 31544.79943975038, -65476.68325006598 31547.86645728904, -65475.14974366834 31550.12154757105, -65461.70917767061 31560.31479638956, -65446.91544846237 31571.50030591196, -65440.14999933826 31560.85600747039, -65432.93353205948 31549.46304471474, -65456.89213392638 31529.47348782284, -65478.8121483281 31510.53029635867, -65500.91249763049 31491.76758343028, -65505.15215673753 31496.45820522311, -65510.8711880781 31502.79969157388)))"
131,05100031573-065483,地番不明,,,,,,,,,,,,,,,,,,,,,2021/06/30,"MULTIPOLYGON (((-65517.9706725899 31580.09680182527, -65493.88579566211 31587.18697350931, -65470.79310134864 31594.04258365702, -65450.3164283178 31600.08635819065, -65448.0613573693 31588.35960525223, -65446.25720593304 31578.07624902665, -65447.15928870803 31576.18185462198, -65451.21850312899 31572.84424774423, -65462.04319712275 31564.90615682453, -65470.43227747778 31558.77225587199, -65475.57405768397 31554.44237416887, -65480.17448679727 31558.59178180006, -65483.87291363704 31559.85469440617, -65486.75955102294 31559.4938231316, -65491.45019329806 31555.4977572114, -65498.84709100255 31546.38693056774, -65504.62024627476 31539.8651410798, -65507.95782224773 31537.70013591597, -65509.22070865455 31538.15119735686, -65512.55836758155 31554.02737028031, -65515.53511388422 31568.09943527743, -65517.9706725899 31580.09680182527)))"
132,05100031606-065427,地番不明,,,,,,,,,,,,,,,,,,,,,2021/06/30,"MULTIPOLYGON (((-65447.39378290303 31609.3143822241, -65431.78821396324 31617.4328640988, -65412.66467682993 31627.35546095763, -65408.33480449436 31615.80913035373, -65404.72651851407 31606.42773556555, -65423.39911076897 31595.33244342736, -65441.80104347794 31584.50776278145, -65443.69536768299 31591.09279403602, -65445.77013087194 31599.75258274189, -65447.39378290303 31609.3143822241)))"
133,05100031606-065488,地番不明,,,,,,,,,,,,,,,,,,,,,2021/06/30,"MULTIPOLYGON (((-65525.06085023352 31608.7821786979, -65503.77234408708 31615.54762537755, -65481.58175375176 31622.58370114686, -65457.22625257427 31630.34129507784, -65453.52779362772 31616.90068898465, -65449.64897892167 31602.37763600677, -65472.92198380241 31595.43175748359, -65494.57132435222 31589.11733083456, -65519.8288974078 31581.81067652947, -65522.17425599821 31593.89823291583, -65525.06085023352 31608.7821786979)))"
134,05100031630-065434,地番不明,,,,,,,,,,,,,,,,,,,,,2021/06/30,"MULTIPOLYGON (((-65447.96117391758 31611.14644558597, -65453.54286635266 31631.71732125293, -65421.30682890079 31647.8980579174, -65413.40462594339 31628.89503236103, -65447.96117391758 31611.14644558597)))"
135,05100031662-063396,地番不明,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON (((-63427.62199716717 31646.3871646333, -63382.19723189158 31697.57873899308, -63379.49068295387 31693.29837208508, -63364.21872788852 31678.09716798532, -63407.99531090573 31627.51354046879, -63427.62199716717 31646.3871646333)))"
136,05100031683-063417,地番不明,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON (((-63428.52329216691 31646.84102279093, -63450.40698920151 31666.12925151993, -63448.9985602417 31671.37148770535, -63446.80781373972 31675.51837079482, -63443.13040158468 31681.23001403641, -63433.35017712104 31689.99310622218, -63428.26438516282 31693.51407005367, -63423.87490238145 31695.62938742572, -63420.1779027175 31698.13798994413, -63417.27322227971 31702.09902557527, -63415.55676003354 31704.60762355526, -63410.53943207311 31708.96479776743, -63404.9940401916 31713.05779753529, -63401.03303316102 31719.39548864671, -63393.11103962953 31713.98206743427, -63387.30153619776 31707.90848163731, -63382.41624276741 31699.59034905614, -63428.52329216691 31646.84102279093)))"
137,05100032223-065051,地番不明,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON (((-65017.18319697144 32219.61194783733, -65086.03149536355 32073.83205011283, -65092.16371897556 32074.38952140079, -65101.91955186214 32078.01304857788, -65107.21560463161 32079.68553111031, -65098.29595689965 32112.01914923748, -65096.34485623133 32117.87264857887, -65092.16375669409 32125.6773143211, -65084.08035889676 32138.77798649914, -65079.89929587654 32149.92746319464, -65079.89928079815 32156.3384624276, -65081.0142112243 32175.57140603478, -65079.62057638354 32188.67205810196, -65075.43947058638 32219.3332453918, -65074.04581640509 32233.27012494726, -65071.25842753043 32239.95982306116, -65067.07735234599 32249.99447203014, -65044.33869080975 32351.00084172614, -65040.1715040034 32358.14458351149, -65032.43247523609 32355.16805451217, -65022.9074524887 32346.23835287134, -65013.38244347715 32332.54614973777, -64997.75367850903 32296.28780047658, -65006.08806700159 32294.50192262482, -65011.14819260754 32290.037018415, -65031.95313584925 32231.45198891173, -65015.91072967225 32226.04092433602, -65017.18319697144 32219.61194783733)))"
